"StopUID","StopID","StopName.Zh_tw","StopName.En","StopPosition.PositionLat","StopPosition.PositionLon"
"THB-VO18-1102632","102632","河底","Hedi","24.46618","120.80692"
"THB-VO18-1127162","127162","老雞隆","Laojilong","24.46479","120.81143"
"THB-VO18-1102634","102634","廖屋","Liaowu","24.46031","120.81384"
"THB-VO18-1102635","102635","汴頭","Biantou","24.4573","120.81396"
"THB-VO18-1127163","127163","圓墩","Yuandun","24.4544299965536","120.815329970006"
"THB-VO18-1102636","102636","社寮","Sheliao","24.4502567619269","120.815305108312"
"THB-VO18-1102637","102637","高橋坑","Gaoqiaokeng","24.448502","120.813268"
"THB-VO18-1102638","102638","盛隆口","Chenglongkou","24.44596","120.81095"
"THB-VO18-1102641","102641","茄苳坑","Jiadongkeng","24.4386006434663","120.812242585006"
"THB-VO18-1102643","102643","辦事處","Banshichu","24.43273","120.80959"
"THB-VO18-1135174","135174","新雞隆","Xinjilong","24.43038","120.80901"
"THB-VO18-1102686","102686","新珠廠","Xinzhu Factory","24.529439996313","120.821969970208"
"THB-VO18-1294697","294697","德馨社區","De xin Community","24.5302","120.823386"
"THB-VO18-1102687","102687","高禾程","Gaohecheng","24.5311346946429","120.825356226327"
"THB-VO18-1127179","127179","鶴岡","Hegang","24.5313785815875","120.831189880681"
"THB-VO18-1102690","102690","東西橋","Dongxi Bridge","24.52811","120.8367"
"THB-VO18-1127180","127180","寬仁","Kuanren","24.52828","120.83968"
"THB-VO18-1102691","102691","善西橋","Shanxi Bridge","24.5246399964378","120.849259969712"
"THB-VO18-1102692","102692","新庄角","Xinzhuangjiao","24.52776","120.8502"
"THB-VO18-1127181","127181","南河國小","Nanhe Elementary School","24.52986","120.85285"
"THB-VO18-1102693","102693","玉清寺口","Yuqing Temple","24.53329","120.85644"
"THB-VO18-1236488","236488","北河活動中心","Beihe Activity Center","24.53509","120.85889"
"THB-VO18-1280832","280832","宏福社區","Hongfu Community","24.53184","120.82809"
"THB-VO18-1102722","102722","和平","Heping","24.51851","120.80846"
"THB-VO18-1274830","274830","友全陶瓷","Youquan Ceramic","24.51644","120.80805"
"THB-VO18-1127191","127191","復安","Fu-an","24.51386","120.80762"
"THB-VO18-1102724","102724","東岡","Donggang","24.5094","120.80934"
"THB-VO18-1102726","102726","下中興","Xiazhongxing","24.5001292811137","120.808920097069"
"THB-VO18-1127192","127192","中平","Zhongping","24.49564","120.80875"
"THB-VO18-1102728","102728","天神宮","Tianshen Temple","24.4912595599055","120.809082764394"
"THB-VO18-1102729","102729","南爺","Nanye","24.48707","120.8102"
"THB-VO18-1102730","102730","水頭伯公","Shuitoubogong","24.48422","120.80987"
"THB-VO18-1102732","102732","堤防","Tifang","24.47695","120.80956"
"THB-VO18-1102734","102734","關爺宮","Guanye Temple","24.4727949192081","120.817696113522"
"THB-VO18-1127193","127193","石圍牆","Shiweiqiang","24.47202","120.81934"
"THB-VO18-1102735","102735","香埔","Xiangbu","24.47247","120.82527"
"THB-VO18-1127202","127202","改良場前","Agricultural Research and Extension Station","24.4236999968763","120.869599968931"
"THB-VO18-1127204","127204","社寮角","Sheliaojiao","24.4292028708499","120.879937317079"
"THB-VO18-1127205","127205","橫坑","Hengkeng","24.43042","120.88294"
"THB-VO18-1127206","127206","屯兵營","Tunbingying","24.42916","120.88676"
"THB-VO18-1127207","127207","香林","Xianglin","24.42969","120.89112"
"THB-VO18-1127208","127208","茄苳樹下","Jiadongshuxia","24.42685","120.89392"
"THB-VO18-1127209","127209","小南勢","Xiaonanshi","24.42245","120.89781"
"THB-VO18-1127211","127211","蔗蔀坑","Zhebukeng","24.4165","120.89969"
"THB-VO18-1127212","127212","下反水","Xiafanshui","24.41444","120.90016"
"THB-VO18-1127213","127213","大南勢","Dananshi","24.41042","120.90182"
"THB-VO18-1127214","127214","酒保","Jiubao","24.40422","120.90401"
"THB-VO18-1127215","127215","大南橋","Danan Bridge","24.401142569491","120.908498539892"
"THB-VO18-1127216","127216","山羊窩","Shanyangwo","24.396999","120.911235"
"THB-VO18-1127217","127217","珊湖山","Shanhushan","24.3943599971626","120.915879968001"
"THB-VO18-1102754","102754","蠶種廠","Canzhong Factory","24.44919","120.87778"
"THB-VO18-1102755","102755","水尾坪","Shuiweiping","24.4457286185081","120.881486638018"
"THB-VO18-1274907","274907","龍美","Longmei","24.44352","120.89337"
"THB-VO18-1102758","102758","爆石","Baoshi","24.443945","120.896039"
"THB-VO18-1127243","127243","清安","Qingan","24.44744","120.90573"
"THB-VO18-1102777","102777","青果前","Qingguoqian","24.3951299969683","120.867489968847"
"THB-VO18-1102778","102778","淋漓樹下","Linlishuxia","24.39095","120.86737"
"THB-VO18-1102779","102779","小邦口","Xiaobangkou","24.3871","120.86739"
"THB-VO18-1127249","127249","淋漓坪","Linliping","24.3838363168346","120.866910981222"
"THB-VO18-1102780","102780","東興口","Dongxingkou","24.38276","120.86696"
"THB-VO18-1102781","102781","武樂","Wule","24.38087","120.86638"
"THB-VO18-1102782","102782","隆世橋","Longshi Bridge","24.37847","120.86475"
"THB-VO18-1102783","102783","水流東口","shuiliudongkou","24.3771499970216","120.865059968813"
"THB-VO18-1127250","127250","武榮","Wurong","24.37468","120.86439"
"THB-VO18-1102784","102784","托沙尾","Tuoshawei","24.36962","120.86501"
"THB-VO18-1102785","102785","大禾埕","Dahecheng","24.36749","120.86797"
"THB-VO18-1102786","102786","上禾埕","Shanghecheng","24.36382","120.86749"
"THB-VO18-1102787","102787","分水嶺","Fenshuiling","24.3603481436601","120.869171383897"
"THB-VO18-1102788","102788","朝陽宮入口","Zhaoyang Temple Entrance","24.35781","120.87093"
"THB-VO18-1102790","102790","草寮","Caoliao","24.35236","120.87112"
"THB-VO18-1102811","102811","竹窩","Zhuwo","24.34989","120.87247"
"THB-VO18-1274879","274879","景文","Jingwen","24.34781","120.87315"
"THB-VO18-1297360","297360","國豐","Guo Feng","24.345515","120.874517"
"THB-VO18-1102812","102812","爽文","Shuangwen","24.3447428784604","120.876450504675"
"THB-VO18-1102814","102814","東和","Donghe","24.339189394278","120.874550192561"
"THB-VO18-1102793","102793","東文","Dongwen","24.33743","120.87417"
"THB-VO18-1102794","102794","派出所前","Police Substation","24.33428","120.87482"
"THB-VO18-1102795","102795","協成","Xiecheng","24.33001","120.87675"
"THB-VO18-1102796","102796","盛林","Chenglin","24.32373","120.87914"
"THB-VO18-1127253","127253","象山","Xiangshan","24.31489","120.8802"
"THB-VO18-1102827","102827","譚厝","Tancuo","24.3145299972898","120.877769968327"
"THB-VO18-1102800","102800","長青谷","Changqinggu","24.31413","120.87057"
"THB-VO18-1102801","102801","興園","Xingyuan","24.31395","120.86515"
"THB-VO18-1127254","127254","東安橋","Dong-an Bridge","24.31373","120.85984"
"THB-VO18-1102802","102802","東昌","Dongchang","24.3098299972207","120.856189968683"
"THB-VO18-1102822","102822","東榮","Dongrong","24.30892","120.85232"
"THB-VO18-1127255","127255","食水坑","Shishuikeng","24.30784","120.84955"
"THB-VO18-1127256","127256","成功","Chenggong","24.30684","120.84561"
"THB-VO18-1102821","102821","茂盛","Maocheng","24.30509","120.84438"
"THB-VO18-1102806","102806","東茂","Dongmao","24.3055299971636","120.837999968982"
"THB-VO18-1102810","102810","新榮","Xinrong","24.31019","120.82849"
"THB-VO18-1297362","297362","仙水","Xian Shui","24.332937","120.875952"
"THB-VO18-1102861","102861","聯合診所","Lianhe Clinic","24.4845046892038","120.786704472055"
"THB-VO18-1102862","102862","銅鑼工業區","Tongluo Industrial Park","24.4826430211896","120.78651902023"
"THB-VO18-1102863","102863","九湖口","Jiuhukou","24.48021","120.78616"
"THB-VO18-1102864","102864","樟樹口","Zhangshukou","24.47704","120.78553"
"THB-VO18-1102865","102865","棟頂","Dongding","24.4734","120.78472"
"THB-VO18-1102867","102867","下樟樹林","Xiazhangshulin","24.46646","120.78328"
"THB-VO18-1102868","102868","文峰國小","Wenfeng Elementary School","24.46254","120.78249"
"THB-VO18-1102869","102869","水井","Shuijing","24.45897","120.78181"
"THB-VO18-1102870","102870","上竹圍","Shangzhuwei","24.45405","120.78084"
"THB-VO18-1127271","127271","下竹圍","Xiazhuwei","24.43986","120.77708"
"THB-VO18-1102871","102871","長潭坑口","Changtankengkou","24.43787","120.77679"
"THB-VO18-1236459","236459","竹圍庄","Zhuweizhuang","24.43544","120.77657"
"THB-VO18-1127272","127272","雙草湖","Shuangcaohu","24.4332443109084","120.776609069366"
"THB-VO18-1102872","102872","大坑口","Dakengkou","24.42765","120.77549"
"THB-VO18-1102873","102873","三義火車站","TRA Sanyi  Station","24.4210314665514","120.77342043871"
"THB-VO18-1102874","102874","三義一橋","Sanyi 1st Bridge","24.41809","120.77371"
"THB-VO18-1127280","127280","三義","Sanyi","24.41537","120.77287"
"THB-VO18-1102891","102891","僑成國小","Ciaocheng Elementary School","24.4015","120.76345"
"THB-VO18-1102892","102892","水美","Shuimei","24.3986499965378","120.761439970709"
"THB-VO18-1127281","127281","西湖口","Xihukou","24.3955599965403","120.759319970733"
"THB-VO18-1102893","102893","裕隆公司","Yulon Motors","24.3863","120.7535"
"THB-VO18-1102894","102894","結所","Jiesuo","24.38301","120.75193"
"THB-VO18-1127282","127282","衛星工廠","Weixing Factory","24.3781473281634","120.749569462552"
"THB-VO18-1102896","102896","大興善寺入口","Daxingshan Temple Entrance","24.37622","120.7486"
"THB-VO18-1102897","102897","南三義","Nansanyi","24.37471","120.748"
"THB-VO18-1127290","127290","伯公坑","Bogongkeng","24.36428","120.74095"
"THB-VO18-1102901","102901","採石場","Caishichang","24.35395","120.73792"
"THB-VO18-1102906","102906","鯉魚口","Liyukou","24.34793","120.74333"
"THB-VO18-1235606","235606","潭口","Tankou","24.3493","120.74788"
"THB-VO18-1275633","275633","鯉魚二橋","Liyu 2nd Bridge","24.35252","120.75185"
"THB-VO18-1127285","127285","鯉魚潭","Liyutang","24.35377","120.75177"
"THB-VO18-1236407","236407","觀音廟","Guanyin Temple","24.35324","120.7575"
"THB-VO18-1102907","102907","龍騰入口","Longteng Entrance","24.34735","120.76363"
"THB-VO18-1102908","102908","鯉魚國小","Liyu Elementary School","24.34332","120.76587"
"THB-VO18-1102909","102909","三角公園","Sanjiao Park","24.34136","120.76545"
"THB-VO18-1127286","127286","三櫃","Sangui","24.3414162828867","120.77036142445"
"THB-VO18-1274917","274917","后里國中","Houli Junior High School","24.30891","120.69379"
"THB-VO18-1235594","235594","文明路口","Wenming Rd. Intersection","24.3068481642551","120.716262144413"
"THB-VO18-1235596","235596","下后里","Xiahouli","24.309379","120.722596"
"THB-VO18-1235598","235598","畜殖場","Animal Breeding Farm","24.31836","120.725"
"THB-VO18-1235599","235599","發電所後","Power Plant","24.32368","120.72371"
"THB-VO18-1235600","235600","發電所前","Power Plant","24.32624","120.72847"
"THB-VO18-1235601","235601","中社","Zhongshe","24.331589996647","120.729789970977"
"THB-VO18-1235602","235602","中路","Zhonglu","24.33898","120.7317"
"THB-VO18-1235603","235603","新店庄","Xindianzhuang","24.34151","120.73225"
"THB-VO18-1127293","127293","後龍","Houlong","24.61533","120.78729"
"THB-VO18-1103040","103040","中南街","Zhongnan St.","24.61368","120.78543"
"THB-VO18-1275635","275635","十班坑","Shibankeng","24.602289","120.779739"
"THB-VO18-1103066","103066","南社","Nanshe","24.6039","120.77528"
"THB-VO18-1127297","127297","南龍","Nanlong","24.60613","120.7715"
"THB-VO18-1103068","103068","同興","Tongxing","24.61117","120.76267"
"THB-VO18-1127298","127298","龍港","Longgang","24.61136","120.76005"
"THB-VO18-1127299","127299","同光國小","Tongguang Elementary School","24.60943","120.76137"
"THB-VO18-1127300","127300","獅尾","Shiwei","24.60548","120.7583"
"THB-VO18-1127301","127301","芭樂埔","Balepu","24.60274","120.75514"
"THB-VO18-1127302","127302","下庄","Xiazhuang","24.60074","120.75237"
"THB-VO18-1127303","127303","福寧宮","Funing Temple","24.59865","120.75272"
"THB-VO18-1127304","127304","上店","Shangdian","24.59678","120.75197"
"THB-VO18-1127307","127307","趙屋","Zhaowu","24.58756","120.75223"
"THB-VO18-1127308","127308","彭屋前","Pengwuqian","24.58114","120.75496"
"THB-VO18-1127310","127310","吳屋","Wuwu","24.57613","120.75621"
"THB-VO18-1127313","127313","湖東","Hudong","24.56358","120.75356"
"THB-VO18-1236440","236440","戲院前","Xiyuanqian","24.5589245469514","120.757592695908"
"THB-VO18-1102936","102936","中苗市場","Zhongmiao Market","24.5577299961992","120.818799970383"
"THB-VO18-1102938","102938","鳳形","Fengxing","24.56196","120.81303"
"THB-VO18-1102939","102939","福麗","Fuli","24.56316","120.81209"
"THB-VO18-1102940","102940","西山","Xishan","24.5642317980303","120.81159942371"
"THB-VO18-1102943","102943","新川","Xinchuan","24.57342","120.80571"
"THB-VO18-1127339","127339","南勢坑","Nanshikeng","24.57893","120.80332"
"THB-VO18-1102946","102946","恩祖廟","Enzu Temple","24.58248","120.79977"
"THB-VO18-1102949","102949","龍莊","Longzhuang","24.59036","120.79387"
"THB-VO18-1102950","102950","無極聖宮","Wujisheng Temple","24.5937","120.79124"
"THB-VO18-1127340","127340","後龍底","Houlongdi","24.59579","120.78878"
"THB-VO18-1102952","102952","石棉公司","Shimian Company","24.60003","120.78316"
"THB-VO18-1102961","102961","龍坑村","Longkeng Village","24.5942726813213","120.777134133731"
"THB-VO18-1102963","102963","觀光運河","Guanguangyunhe","24.58758","120.76823"
"THB-VO18-1102964","102964","福龍口","Fulongkou","24.5849351569478","120.767648111252"
"THB-VO18-1127346","127346","福龍里","Fulong Village","24.58243","120.76432"
"THB-VO18-1102966","102966","湖東口","Hudongkou","24.57732288045","120.762028613317"
"THB-VO18-1102967","102967","小窩","Xiaowo","24.57287","120.75986"
"THB-VO18-1102970","102970","僑文國小","Qiaowen Elementary School","24.563827131168","120.748537138828"
"THB-VO18-1102972","102972","湖西村","Huxi Village","24.5733398270472","120.743880263646"
"THB-VO18-1102973","102973","東和鋼鐵","Thug Ho Steel Enterprise","24.5695499436672","120.738919860347"
"THB-VO18-1102974","102974","福龍宮口","Fulong Temple","24.56993","120.73714"
"THB-VO18-1127348","127348","南勢山","Nanshishan","24.5735062928363","120.735290939704"
"THB-VO18-1102976","102976","塑膠廠","Plastic Factory","24.573081","120.728594"
"THB-VO18-1102977","102977","南港里","Nangang Village","24.5718177306615","120.721085702104"
"THB-VO18-1127349","127349","白東里","Baidong Village","24.56942","120.71191"
"THB-VO18-1102979","102979","啟新國中","Qixin Junior High School","24.56413","120.70982"
"THB-VO18-1102980","102980","內島里","Neidao Village","24.5610794892811","120.707599155087"
"THB-VO18-1127350","127350","精鹽廠","Jingyan Factory","24.5563492006829","120.704238199732"
"THB-VO18-1127351","127351","新埔","Xinpu","24.5465","120.69801"
"THB-VO18-1102985","102985","下新埔","Xiaxinpu","24.5393","120.69566"
"THB-VO18-1102986","102986","秋茂園","Qiumaoyuan","24.5360584785848","120.694487437872"
"THB-VO18-1102987","102987","四窩","Siwo","24.53256","120.69366"
"THB-VO18-1102988","102988","三窩","Sanwo","24.52605","120.69257"
"THB-VO18-1127352","127352","頭窩","Touwo","24.52067","120.69195"
"THB-VO18-1127353","127353","通霄灣","Tongxiaowan","24.51028","120.68988"
"THB-VO18-1102994","102994","南通灣","Nantongwan","24.49648","120.68306"
"THB-VO18-1102996","102996","通霄","Tongxiao","24.49085","120.67927"
"THB-VO18-1277488","277488","鎮公所","Township Office","24.4910790738828","120.684560583705"
"THB-VO18-1103116","103116","旭光","Xuguang","24.77054","121.05582"
"THB-VO18-1103117","103117","上員","Shangyuan","24.77761","121.05531"
"THB-VO18-1103118","103118","中正","Zhongzheng","24.78397","121.05414"
"THB-VO18-1103119","103119","員山加油站","Yuanshan Gas Station","24.78462","121.04865"
"THB-VO18-1236350","236350","員一","Yuanyi","24.78412","121.04592"
"THB-VO18-1236351","236351","員二","Yuan-er","24.78371","121.04214"
"THB-VO18-1236352","236352","員三","Yuansan","24.783183","121.037633"
"THB-VO18-1103123","103123","下員三","Xiayuansan","24.78328","121.03546"
"THB-VO18-1103124","103124","頭員","Touyuan","24.78325","121.03542"
"THB-VO18-1103125","103125","竹中農會","Zhuzhong Farmers Assc.","24.78124","121.02955"
"THB-VO18-1103207","103207","建龍社區","Jianlong Community","24.87227","121.22828"
"THB-VO18-1237003","237003","門診中心","Outpatient Center","24.877693","121.236351"
"THB-VO18-1275251","275251","新竹醫院","Hsinchu Hospital","24.8141224664827","120.980126382989"
"THB-VO18-1237011","237011","永康街","Yongkang Street","24.74822","121.08156"
"THB-VO18-1103227","103227","民德路","Minde Rd.","24.74415","121.08438"
"THB-VO18-1236313","236313","公路之家","Gongluzhijia","24.81005","120.98058"
"THB-VO18-1294206","294206","竹東火車站","TRA Zhudong Station","24.73792","121.09418"
"THB-VO18-1127424","127424","捷運新莊站","MRT Xinzhuang Station","25.035713","121.449816"
"THB-VO18-1237022","237022","三洋電機","Sanyo Electric Co.","25.0302686838871","121.42666359175"
"THB-VO18-1220985","220985","保力達","Paolyta","25.02606","121.41756"
"THB-VO18-1103358","103358","樂生療養院","Losheng Sanatorium","25.021654","121.411379"
"THB-VO18-1127427","127427","迴龍","Huilong","25.0196253697028","121.409100823481"
"THB-VO18-1103360","103360","龍華科技大學","Lunghwa University of Science and Technology","25.01782","121.40433"
"THB-VO18-1103361","103361","大慶蓮莊","Daqinglianzhuang","25.0168352831111","121.400338750872"
"THB-VO18-1220992","220992","福慧寺","Fuhui Temple","25.0161523773007","121.39272114027"
"THB-VO18-1103367","103367","壽山岩","Shoushanyan","25.0030667095556","121.36695319107"
"THB-VO18-1103368","103368","茶專","Chazhuan","25.001531","121.354371"
"THB-VO18-1103370","103370","地磅處","Scale Station","24.99875","121.34507"
"THB-VO18-1103373","103373","拔子埔","Bazipu","24.9931068547828","121.329907004935"
"THB-VO18-1103374","103374","山德村","Shande Village","24.991978","121.322405"
"THB-VO18-1103190","103190","南華街","Nanhua Street","24.99222","121.30793"
"THB-VO18-1103189","103189","桃園市政府","Taoyuan City Government","24.99197","121.30167"
"THB-VO18-1103188","103188","土地改革館","Land Reform Museum","24.99175","121.2983"
"THB-VO18-1103187","103187","桃園法院","Taoyuan Court","24.9911951574184","121.294506818781"
"THB-VO18-1103185","103185","中山國小","Zhongshan Elementary School","24.989787","121.287998"
"THB-VO18-1237024","237024","武陵中學","National Wu-Ling Senior High School","24.9884999964478","121.285359964088"
"THB-VO18-1127432","127432","茄苳溪","Jiadongxi","24.98571","121.28066"
"THB-VO18-1103182","103182","高城社區","Gaocheng Community","24.98106","121.27513"
"THB-VO18-1103181","103181","龍祥里","Longxiang Village","24.979047","121.272291"
"THB-VO18-1237025","237025","署立桃園醫院","Taoyuan General Hospital","24.97714","121.26905"
"THB-VO18-1103179","103179","魚管處","Yuguanchu","24.9750197514366","121.264751321031"
"THB-VO18-1127433","127433","內壢","Neili","24.9738671904295","121.261032521465"
"THB-VO18-1103178","103178","內壢火車站","TRA Neili Station","24.972692","121.257383"
"THB-VO18-1103177","103177","上內壢","Shangneili","24.97175","121.25507"
"THB-VO18-1103176","103176","自立新村","Zili Village","24.9694","121.25028"
"THB-VO18-1103175","103175","中壢工業區","Zhongli Industrial Park","24.96706","121.2438"
"THB-VO18-1237026","237026","中壢簡易庭","Zhongli Summary Court","24.963914","121.234669"
"THB-VO18-1103172","103172","中壢聯合辦公大樓","Chungli Joint Government Office Building","24.963117","121.229573"
"THB-VO18-1235707","235707","老坑溪口","Laokengxi","24.9075","121.149499"
"THB-VO18-1300080","300080","四季社區","Siji community","24.907501","121.137166"
"THB-VO18-1235721","235721","湖口老街","Hukou Old Street","24.87861","121.05849"
"THB-VO18-1235726","235726","勞宅","Laozhai","24.8835","121.02789"
"THB-VO18-1290084","290084","竹北火車站","TRA Zhubei Station","24.8399","121.00944"
"THB-VO18-1290160","290160","新竹縣政府","HSINCHU COUNTY GOVERMENT","24.82598","121.01165"
"THB-VO18-1290162","290162","喜來登飯店","Sheraton hotel-hsinchu","24.8203","121.02702"
"THB-VO18-1290163","290163","高鐵新竹站","HSR Hsinchu Station","24.8072","121.04039"
"THB-VO18-1300324","300324","文林閣站","Wunlinge Temple","24.772332","121.083356"
"THB-VO18-1290088","290088","竹東遊客中心","Jhudong tourist Info. center","24.737982","121.094292"
"THB-VO18-1290164","290164","綠世界生態農場","Green world ecological farm","24.712393","121.070393"
"THB-VO18-1290091","290091","北埔老街","Beipu traditional street","24.700768","121.055779"
"THB-VO18-1290089","290089","峨眉站","Emei Station","24.686607","121.017662"
"THB-VO18-1290072","290072","獅山遊客中心","Lion's Head Mountain Visitor Center","24.655721","121.022928"
"THB-VO18-1290079","290079","勸化堂","Quanhua Temple","24.64048","121.01072"
"THB-VO18-1290074","290074","南庄遊客中心","Nanjhuang Tourist Center","24.598364","120.999832"
"THB-VO18-198960","98960","新竹下站","Hsinchuxia Station","24.800579","120.969267"
"THB-VO18-198962","98962","國泰醫院","Cathay General Hospital","24.797967","120.965112"
"THB-VO18-199609","99609","香山農會","Xiangshan Farmer Assc.","24.796596","120.954486"
"THB-VO18-1137061","137061","東華路","Donghua Road","24.793619","120.945405"
"THB-VO18-1181325","181325","牛埔口","Niupukou","24.79212","120.941489"
"THB-VO18-1239756","239756","台玻公司","Taiwan Glass Company","24.790915","120.937463"
"THB-VO18-1239757","239757","竹興公司","Zhuxing Company","24.789453","120.931801"
"THB-VO18-1137062","137062","三姓橋","Sanxing Bridge","24.788222","120.928655"
"THB-VO18-199332","99332","美山村","Meishan Village","24.784027","120.919999"
"THB-VO18-1137066","137066","朝山","Chaoshan","24.767822","120.915991"
"THB-VO18-1137067","137067","香山","Xiangshan","24.762981","120.913307"
"THB-VO18-198975","98975","汫水港","Qingshui Port","24.759967","120.911726"
"THB-VO18-198976","98976","海山罟","Haishangu","24.752768","120.909851"
"THB-VO18-198977","98977","佳勝","Jiasheng","24.750247","120.908398"
"THB-VO18-1137139","137139","鹽水港","Yanshui Port","24.747141","120.906762"
"THB-VO18-1137071","137071","內湖","Neihu","24.74235","120.90828"
"THB-VO18-1137072","137072","元寶公司","Yuanbao Company","24.74004","120.90957"
"THB-VO18-199499","99499","五分碑","Wufenbei","24.73141","120.91568"
"THB-VO18-1137074","137074","中隘","Zhong-ai","24.72872","120.91709"
"THB-VO18-1290392","290392","亞歷山大","Yalishanda","24.7208","120.91859"
"THB-VO18-199503","99503","天仁茶廠","Tenren Tea  Factory","24.7159","120.9196"
"THB-VO18-1137078","137078","頂大埔","Dingdapu","24.71046","120.92358"
"THB-VO18-1137213","137213","種畜廠","Zhongxuchang","24.70751","120.92504"
"THB-VO18-199506","99506","山下里","Shanxia Village","24.69952","120.91907"
"THB-VO18-199507","99507","蟠桃里","Pantao Village","24.69554","120.91637"
"THB-VO18-1271475","271475","頭份交流道","Toufen Interchange","24.6927276495129","120.914388488534"
"THB-VO18-199509","99509","國光站前","Guoguang Station","24.68854","120.91149"
"THB-VO18-198849","98849","頭份總站","Toufen Bus Terminal","24.686131","120.910378"
"THB-VO18-1290799","290799","下公園","Xiagongyuan","24.683943","120.905919"
"THB-VO18-198596","98596","民權里","Minquan Village","24.68075","120.90195"
"THB-VO18-199154","99154","民生里","Minsheng Village","24.678952","120.899498"
"THB-VO18-1137086","137086","中肚","Zhongdu","24.677765","120.897781"
"THB-VO18-1137087","137087","中台化工","Zhongtai Chemical","24.676695","120.89587"
"THB-VO18-1239795","239795","恆誼化工","Heng-I Chemical Inc.","24.674172","120.891488"
"THB-VO18-199517","99517","蘆竹里","Luzhu Village","24.671363","120.88646"
"THB-VO18-198996","98996","廣興入口","Guangxing Entrance","24.659858","120.881728"
"THB-VO18-198997","98997","尖山國小","Jianshan Elementary School","24.65448","120.882678"
"THB-VO18-198998","98998","中尖山","Zhongjianshan","24.64914","120.88451"
"THB-VO18-1137092","137092","大華金屬","Great China Metal Ind. Co. Ltd.","24.64625","120.883898"
"THB-VO18-1295936","295936","中華社區","Zhonghua Community","24.6435","120.8834"
"THB-VO18-1137129","137129","濫坑口","Lankengkou","24.64166","120.88316"
"THB-VO18-199001","99001","褔樂新村","Fule Village","24.63551","120.88336"
"THB-VO18-199002","99002","藤坪","Tengping","24.63267","120.88408"
"THB-VO18-199003","99003","上藤坪","Shangtengping","24.62767","120.88815"
"THB-VO18-1137125","137125","崇佛寺","Chongfo Temple","24.62634","120.89059"
"THB-VO18-1137093","137093","大西村","Daxi Village","24.62476","120.891608"
"THB-VO18-1239827","239827","聯亞學院","Lianya Institute of Technology","24.6183","120.891858"
"THB-VO18-199006","99006","大坪加油站","Daping Gas Station","24.61497","120.891997"
"THB-VO18-1137121","137121","錦水村","Jinshui Village","24.610571","120.891707"
"THB-VO18-199008","99008","錦水社區","Jinshui Community","24.60785","120.890563"
"THB-VO18-199067","99067","錦水","Jinshui","24.605474","120.888872"
"THB-VO18-1137119","137119","明德","Mingde","24.5866899963443","120.882089969403"
"THB-VO18-1137118","137118","響隆橋","Xianglong Bridge","24.58294","120.877841"
"THB-VO18-199013","99013","鳴鳳入口","Mingfeng Entrance","24.580665","120.870641"
"THB-VO18-1137096","137096","扒仔岡","Bazigang","24.580446","120.866817"
"THB-VO18-1137116","137116","象山村","Xiangshan Village","24.579916","120.864096"
"THB-VO18-1239722","239722","傳家堡","Chuanjiabao","24.579533","120.861173"
"THB-VO18-199016","99016","玻璃廠","Glass Factory","24.578411","120.858686"
"THB-VO18-1271477","271477","頭屋郵局","Touwu Post Office","24.5763","120.85394"
"THB-VO18-1137115","137115","頭屋站","Touwu Station","24.57482","120.851347"
"THB-VO18-1137114","137114","苗栗工務段","Miaoli Branch Second Maintenance Office","24.574308","120.84859"
"THB-VO18-199019","99019","苗栗醫院","Miaoli Hospital","24.574597","120.841107"
"THB-VO18-199021","99021","嘉盛","Jiacheng","24.572136","120.832234"
"THB-VO18-1239806","239806","台電前","Taiwan Power Company","24.571368","120.829402"
"THB-VO18-199022","99022","北苗加油站","Beimiao Gas Station","24.57058","120.82632"
"THB-VO18-1239807","239807","火車站前","Train Station","24.569136","120.823635"
"THB-VO18-1239808","239808","水利會前","Irrigation Association","24.566151","120.823431"
"THB-VO18-1239811","239811","中苗站","Zhongmiao Station","24.56082","120.82174"
"THB-VO18-1239812","239812","農會寶鎮","Nonghuibaozhen","24.558456","120.82004"
"THB-VO18-1239813","239813","至公路","Zhigong Road","24.5570493763714","120.819348115984"
"THB-VO18-1137098","137098","苗栗站","Miaoli Station","24.55323","120.81542"
"THB-VO18-1239834","239834","苗栗市農會","Miaoli City Farmer Assc.","24.55662","120.82005"
"THB-VO18-1239831","239831","建功國小","Jiangong Elementary School","24.5651969727226","120.824116699713"
"THB-VO18-1239830","239830","探勘大樓","Tankandalou","24.56655","120.82418"
"THB-VO18-1239829","239829","北苗站","Beimiao Station","24.5691108855454","120.824330140532"
"THB-VO18-198979","98979","內湖國小","Neihu Elementary School","24.74273","120.90598"
"THB-VO18-199439","99439","口公館","Kougongguan","24.73739","120.9063"
"THB-VO18-198982","98982","台元廠","Taiyuan Factory","24.723878","120.904551"
"THB-VO18-1239684","239684","大地之愛","Dadizhiai","24.718408","120.905521"
"THB-VO18-198983","98983","大埔工業區","Dapu Industrial Park","24.71584","120.905941"
"THB-VO18-1181342","181342","中大埔","Zhongdapu","24.709787","120.897825"
"THB-VO18-198985","98985","國馨新村","Guoxin Village","24.707173","120.893568"
"THB-VO18-1239692","239692","君毅中學","Chun-I Senior high School","24.702218","120.8836"
"THB-VO18-198831","98831","山佳里","Shanjia Village","24.702291","120.880327"
"THB-VO18-198989","98989","照南國小","Zhaonan Elementary School","24.69477","120.879581"
"THB-VO18-198990","98990","大眾醫院","Dazhong Hospital","24.69069","120.87938"
"THB-VO18-198991","98991","竹南站","Zhunan Station","24.68649","120.87994"
